EmpID,Name,Gender,Date_of_Birth,Age,Join_Date,Tenure_in_org_in_months,GROSS,Net_Pay,Deduction,Deduction_percentage,Designation,Department,Education Level,Job Title,Years of Experience,Salary
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,M,,23.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,F,,27.0,,,,,,,,,Master's,Data Scientist,4.0,150000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,24.0,,,,,,,,,Bachelor's,Product Manager,3.0,125000.0
,,M,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,M,,31.0,,,,,,,,,Master's,Data Scientist,7.0,180000.0
,,M,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,10.0,195000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,6.0,170000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,34.0,,,,,,,,,Master's,Product Manager,11.0,196000.0
,,M,,23.0,,,,,,,,,Bachelor's,Data Analyst,1.0,92000.0
,,F,,32.0,,,,,,,,,PhD,Data Scientist,9.0,195000.0
,,M,,29.0,,,,,,,,,Bachelor's,Software Engineer,6.0,170000.0
,,F,,30.0,,,,,,,,,Bachelor's,Product Manager,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,135000.0
,,F,,31.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,165000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,95000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,34.0,,,,,,,,,Master's,Product Manager,12.0,196000.0
,,M,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,115000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,27.0,,,,,,,,,Bachelor's,Product Manager,4.0,150000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,F,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,M,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,F,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,M,,34.0,,,,,,,,,Master's,Product Manager,12.0,196000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,30.0,,,,,,,,,Bachelor's,Data Analyst,5.0,160000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,9.0,195000.0
,,M,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,F,,27.0,,,,,,,,,Bachelor's,Product Manager,4.0,150000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,34.0,,,,,,,,,Master's,Product Manager,12.0,196000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,25.0,,,,,,,,,Bachelor's,Data Analyst,3.0,135000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,30.0,,,,,,,,,Bachelor's,Data Analyst,5.0,160000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,95000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,196000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,F,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,M,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,F,,27.0,,,,,,,,,Bachelor's,Product Manager,4.0,150000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,115000.0
,,M,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,165000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,31.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,30.0,,,,,,,,,Bachelor's,Data Analyst,5.0,160000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,92000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,34.0,,,,,,,,,Master's,Product Manager,12.0,196000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,195000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,130000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,180000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,190000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,198000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,1.0,90000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,140000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,110000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,185000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Data Analyst,5.0,135000.0
,,F,,27.0,,,,,,,,,Master's Degree,Data Scientist,3.0,180000.0
,,M,,40.0,,,,,,,,,Bachelor's Degree,Software Engineer,12.0,195000.0
,,F,,35.0,,,,,,,,,Bachelor's Degree,Product Manager,8.0,165000.0
,,M,,43.0,,,,,,,,,Master's Degree,Data Scientist,15.0,198000.0
,,F,,29.0,,,,,,,,,Bachelor's Degree,Software Engineer,4.0,150000.0
,,M,,36.0,,,,,,,,,Bachelor's Degree,Data Analyst,9.0,162000.0
,,M,,31.0,,,,,,,,,Master's Degree,Data Scientist,6.0,175000.0
,,F,,42.0,,,,,,,,,Bachelor's Degree,Software Engineer,13.0,197000.0
,,M,,33.0,,,,,,,,,Bachelor's Degree,Data Analyst,7.0,142000.0
,,F,,29.0,,,,,,,,,Master's Degree,Data Scientist,4.0,182000.0
,,M,,41.0,,,,,,,,,Bachelor's Degree,Software Engineer,11.0,185000.0
,,F,,35.0,,,,,,,,,Bachelor's Degree,Product Manager,8.0,170000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,160000.0
,,M,,32.0,,,,,,,,,Bachelor's,Data Scientist,8.0,180000.0
,,F,,29.0,,,,,,,,,Master's,Data Analyst,6.0,150000.0
,,M,,30.0,,,,,,,,,Bachelor's,Data Analyst,5.0,140000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,2.0,100000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,190000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,160000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,120000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,170000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,190000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,150000.0
,,F,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,120000.0
,,M,,30.0,,,,,,,,,PhD,Data Scientist,7.0,170000.0
,,F,,27.0,,,,,,,,,Bachelor's,Product Manager,4.0,130000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,2.0,95000.0
,,M,,33.0,,,,,,,,,Master's,Product Manager,11.0,195000.0
,,M,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,100000.0
,,M,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,150000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,120000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,150000.0
,,M,,32.0,,,,,,,,,Bachelor's,Data Scientist,8.0,180000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,195000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,160000.0
,,F,,31.0,,,,,,,,,Master's,Data Scientist,6.0,170000.0
,,M,,30.0,,,,,,,,,Bachelor's,Data Analyst,5.0,140000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,2.0,95000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,150000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,120000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,180000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,195000.0
,,M,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,100000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,170000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,160000.0
,,F,,34.0,,,,,,,,,Master's,Product Manager,12.0,190000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,190000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,150000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,120000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,150000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,180000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,195000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,2.0,95000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,160000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,100000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,170000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,190000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,150000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,120000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,150000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,180000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,195000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,2.0,95000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,160000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,100000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,170000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,190000.0
,,F,,28.0,,,,,,,,,Bachelor's,Software Engineer,5.0,150000.0
,,M,,26.0,,,,,,,,,Bachelor's,Data Analyst,3.0,120000.0
,,F,,29.0,,,,,,,,,Master's,Data Scientist,6.0,150000.0
,,M,,32.0,,,,,,,,,Bachelor's,Software Engineer,8.0,180000.0
,,F,,33.0,,,,,,,,,Master's,Product Manager,11.0,195000.0
,,M,,24.0,,,,,,,,,Bachelor's,Data Analyst,2.0,95000.0
,,M,,27.0,,,,,,,,,Bachelor's,Software Engineer,4.0,160000.0
,,F,,25.0,,,,,,,,,Bachelor's,Data Analyst,2.0,100000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,7.0,170000.0
,,M,,31.0,,,,,,,,,Bachelor's,Data Analyst,9.0,190000.0
